Id;SurveyAnswerID;Language;Score;Magnitude;Sentimiento
7695;50086;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7696;50088;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7699;50104;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7700;50108;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7701;50111;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7702;50117;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7703;50119;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7704;50124;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7705;50127;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7707;50139;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7709;50151;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7711;50178;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7713;50189;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7714;50194;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7715;50199;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7716;50201;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7717;50205;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7718;50214;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7719;50219;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7720;50225;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7721;50229;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7722;50233;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7723;50243;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7725;50253;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7726;50261;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7727;50271;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7729;50280;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7731;50297;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7732;50300;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7734;50313;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7735;50320;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7742;50351;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7743;50357;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7745;50361;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7749;50382;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7754;50411;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7755;50417;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7757;50425;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7759;50433;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7760;50446;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7761;50449;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7762;50455;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7763;50462;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7764;50465;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7765;50469;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7766;50473;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7767;50477;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7769;50486;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7771;50494;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7774;50509;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7776;50518;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7778;50527;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7779;50529;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7780;50533;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7782;50549;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7784;50557;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7785;50561;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7786;50565;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7787;50573;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7789;50585;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7793;50602;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7794;50605;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7796;50621;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7798;50629;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7800;50643;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7802;50669;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7805;50681;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7807;50693;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7812;50735;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7813;50738;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7814;50745;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7815;50746;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7816;50757;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7818;50767;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7820;50781;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7821;50787;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7823;50797;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7824;50809;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7827;50825;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7829;50845;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7831;50855;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7832;50865;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7834;50887;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7835;50888;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7838;50903;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7841;50927;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7842;50931;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7845;50951;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7848;50983;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7849;51003;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7852;51015;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7854;51027;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7855;51035;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7858;51051;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7863;51067;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7865;51075;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7869;51103;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7870;51107;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7871;51111;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7872;51123;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7873;51127;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7874;51133;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7875;51135;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7876;51139;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7877;51144;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7879;51153;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7881;51161;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7882;51165;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7886;51183;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7889;51201;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7890;51203;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7892;51217;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7893;51225;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7895;51239;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7896;51241;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7899;51253;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7900;51269;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7903;51281;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7904;51285;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7906;51301;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7908;51314;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7910;51330;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7911;51334;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7913;51346;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7914;51350;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7916;51358;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7917;51363;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7918;51370;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7919;51376;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7920;51378;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7921;51382;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7922;51386;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7923;51396;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7925;51406;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7930;51432;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7931;51435;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7933;51442;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7934;51450;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7935;51461;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7936;51467;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7937;51471;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7939;51483;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7940;51487;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7944;51508;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7948;51525;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7952;51543;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7953;51551;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7955;51559;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7956;51567;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7957;51575;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7958;51579;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7959;51583;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7960;51595;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7961;51604;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7963;51611;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7964;51617;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7966;51631;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7969;51651;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7970;51661;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7971;51667;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7972;51671;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7973;51679;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7977;51687;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7979;51695;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7980;51699;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7983;51715;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7984;51721;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7985;51723;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7986;51729;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7989;51739;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7990;51743;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7991;51747;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7993;51760;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7994;51761;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7996;51767;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7997;51779;"es";0,89999997615814209;0,89999997615814209;"Postivo"
7998;51783;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8000;51791;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8002;51795;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8012;51823;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8014;51843;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8015;51847;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8017;51859;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8018;51863;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8021;51879;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8025;51901;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8026;51903;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8030;51923;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8031;51929;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8032;51931;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8033;51935;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8035;51943;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8038;51959;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8040;51971;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8041;51975;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8042;51981;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8043;51985;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8044;51991;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8047;52003;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8048;52007;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8049;52011;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8050;52031;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8051;52035;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8053;52041;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8054;52047;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8055;52063;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8056;52064;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8057;52067;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8058;52075;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8059;52091;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8060;52095;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8061;52103;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8062;52107;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8063;52111;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8064;52119;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8065;52123;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8066;52124;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8071;52155;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8073;52165;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8075;52173;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8077;52188;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8078;52194;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8079;52196;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8080;52210;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8082;52220;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8090;52266;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8091;52268;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8093;52277;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8094;52280;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8095;52284;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8099;52310;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8100;52314;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8101;52320;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8102;52337;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8103;52340;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8104;52345;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8106;52352;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8109;52378;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8110;52380;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8111;52384;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8112;52390;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8113;52394;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8114;52396;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8115;52408;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8117;52416;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8118;52421;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8119;52430;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8121;52437;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8123;52449;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8129;52489;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8132;52509;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8135;52525;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8137;52533;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8138;52537;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8139;52545;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8140;52553;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8141;52558;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8143;52561;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8145;52570;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8147;52585;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8149;52593;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8150;52597;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8152;52624;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8153;52628;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8154;52638;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8155;52646;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8157;52658;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8160;52666;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8164;52695;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8165;52700;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8166;52702;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8168;52710;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8170;52725;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8172;52731;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8175;52745;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8176;52747;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8178;52763;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8179;52771;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8183;52795;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8184;52799;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8185;52809;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8186;52811;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8187;52815;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8188;52819;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8189;52823;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8190;52829;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8191;52835;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8193;52841;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8194;52845;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8195;52863;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8197;52872;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8198;52875;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8199;52885;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8200;52891;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8203;52907;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8206;52928;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8207;52931;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8208;52935;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8209;52941;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8210;52951;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8213;52976;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8218;53041;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8222;53066;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8223;53072;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8227;53094;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8228;53096;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8229;53100;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8231;53112;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8233;53121;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8234;53124;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8236;53132;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8237;53140;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8239;53156;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8241;53166;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8242;53168;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8243;53176;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8244;53180;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8247;53206;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8248;53208;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8249;53212;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8250;53228;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8254;53251;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8255;53253;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8256;53257;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8257;53261;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8259;53279;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8263;53285;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8266;53301;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8267;53307;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8269;53314;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8270;53321;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8273;53341;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8275;53357;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8277;53369;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8278;53374;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8280;53377;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8281;53381;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8282;53385;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8285;53401;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8286;53407;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8288;53413;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8290;53421;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8293;53437;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8295;53450;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8298;53463;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8300;53481;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8301;53485;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8303;53493;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8304;53497;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8305;53509;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8306;53517;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8308;53525;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8311;53571;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8312;53583;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8313;53593;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8314;53595;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8316;53605;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8319;53619;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8321;53635;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8322;53643;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8323;53647;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8324;53655;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8326;53663;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8327;53667;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8328;53671;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8330;53689;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8332;53696;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8334;53701;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8335;53711;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8336;53716;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8337;53719;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8338;53723;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8339;53735;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8341;53737;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8343;53743;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8345;53757;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8346;53763;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8347;53767;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8350;53779;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8359;53821;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8360;53833;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8362;53862;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8363;53866;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8364;53870;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8366;53884;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8367;53888;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8368;53893;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8369;53904;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8370;53916;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8372;53938;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8373;53941;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8374;53945;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8378;53973;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8379;53977;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8380;53986;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8384;54011;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8385;54014;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8388;54033;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8389;54038;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8392;54056;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8396;54088;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8398;54094;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8399;54098;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8400;54103;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8402;54114;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8403;54122;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8404;54130;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8405;54134;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8407;54150;"es";0,89999997615814209;0,89999997615814209;"Postivo"
8408;54155;"es";0,89999997615814209;0,89999997615814209;"Postivo"
